"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in project ""Unnamed_1""."
"Message",Low,"Target ""CopyExtractedResourcesToOutput"" skipped, due to false condition; (Exists('$(IntermediateResourcesPath)')) was evaluated as (Exists('C:\Users\jialzhu\Desktop\SensorExplorer\SensorExplorer\obj\x64\Release\ilc\intermediate\Resources\'))."
"Message",Low,"Target ""TransformAppxManifestAndAddCrt"" in file ""C:\Program Files (x86)\MSBuild\15.0\.Net\.NetNative\15.0.24211\x64\ilc\IlcInternals.targets"" from project ""C:\Users\jialzhu\Desktop\SensorExplorer\SensorExplorer\Unnamed_1"" (target ""Build"" depends on it):"
"Message",Low,"Using ""TransformAppxManifestTask"" task from assembly ""C:\Program Files (x86)\MSBuild\15.0\.Net\.NetNative\15.0.24211\x64\ilc\ilc.exe""."
"Message",Low,"Task ""TransformAppxManifestTask"""
"Message",Low,"Done executing task ""TransformAppxManifestTask""."
"Message",Low,"Task ""AddToNativePackageTask"""
"Message",Low,"Done executing task ""AddToNativePackageTask""."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ($(AddCrt)) was evaluated as (false)."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ($(AddWin8Adapters)) was evaluated as (false)."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ($(AddWin8Adapters)) was evaluated as (false)."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ($(AddWin8Adapters)) was evaluated as (false)."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ($(AddWin8Adapters)) was evaluated as (false)."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ($(AddWin8Adapters)) was evaluated as (false)."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ($(AddWin8Adapters)) was evaluated as (false)."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ($(AddWin8Adapters)) was evaluated as (false)."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in project ""Unnamed_1""."
"Message",Low,"Target ""MergeFrameworkReswFilesWithTheAppPriFile"" skipped, due to false condition; ('@(AppResources)' != '' And '$(UseResKeysInsteadOfResStrings)' != 'true') was evaluated as ('C:\Users\jialzhu\Desktop\SensorExplorer\SensorExplorer\obj\x64\Release\ilc\in\resources.pri' != '' And 'true' != 'true')."
"Message",Low,"Target ""CopyPackageResourceFileInRetailBuild"" in file ""C:\Program Files (x86)\MSBuild\15.0\.Net\.NetNative\15.0.24211\x64\ilc\IlcInternals.targets"" from project ""C:\Users\jialzhu\Desktop\SensorExplorer\SensorExplorer\Unnamed_1"" (target ""Build"" depends on it):"
"Message",Low,"Task ""AddToNativePackageTask"""
"Message",Low,"Done executing task ""AddToNativePackageTask""."
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in project ""Unnamed_1""."
"Message",Low,"Target ""Build"" in file ""C:\Program Files (x86)\MSBuild\15.0\.Net\.NetNative\15.0.24211\x64\ilc\IlcInternals.targets"" from project ""C:\Users\jialzhu\Desktop\SensorExplorer\SensorExplorer\Unnamed_1"" (entry point):"
"Message",Low,"Done building target ""Build"" in project ""Unnamed_1""."
"Message",Low,"Done building project ""Unnamed_1""."
"Message",Low,"Build succeeded."
